Provider,PotentialFraud,IP_TotalClaims,IP_AvgClaimAmt,IP_TotalClaimAmt,IP_AvgClaimDuration,IP_MaxClaimDuration,IP_UniquePatients,IP_UniqueAdmittingDoctors,IP_AvgDeductible,OP_TotalClaims,OP_AvgClaimAmt,OP_TotalClaimAmt,OP_UniquePatients,OP_AvgDeductible,Bene_AvgAge,Bene_AvgChronicCond,Bene_AvgIPReimbursement,Bene_AvgOPReimbursement,IP_ClaimPerPatient,OP_ClaimPerPatient,IP_OP_ClaimRatio,AvgClaimAmtRatio,FraudProbability,RiskScore
PRV51562,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,242.5,5820.0,24.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.004435342,0.4
PRV51563,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,225.26315789473685,4280.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.011394003,1.1
PRV51564,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,379.1666666666667,9100.0,24.0,2.9166666666666665,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.026468968,2.6
PRV51566,0,15.0,5800.0,87000.0,4.6,20.0,14.0,10.0,1068.0,11.0,275.45454545454544,3030.0,11.0,0.0,70.37497716894977,6.533333333333333,11520.666666666666,928.0,1.0714285714285714,1.0,1.3636363636363635,21.05610561056106,0.74113697,74.1
PRV51567,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1632.0,285.171568627451,465400.0,827.0,2.8308823529411766,0.0,0.0,0.0,0.0,0.0,1.973397823458283,0.0,0.0,0.99961275,100.0
PRV51568,0,9.0,9777.777777777777,88000.0,5.444444444444445,18.0,9.0,8.0,1068.0,49.0,347.14285714285717,17010.0,49.0,0.0,80.41613394216135,5.0,15304.444444444445,1268.888888888889,1.0,1.0,0.1836734693877551,28.166438042981248,0.007432759,0.7
PRV51569,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,300.0,1500.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.015692398,1.6
PRV51570,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0049545425,0.5
PRV51571,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,210.9090909090909,4640.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.010035595,1.0
PRV51572,0,1.0,5000.0,5000.0,7.0,7.0,1.0,1.0,1068.0,3.0,236.66666666666666,710.0,3.0,0.0,66.88219178082191,6.0,5000.0,2670.0,1.0,1.0,0.3333333333333333,21.126760563380284,0.005344962,0.5
PRV51573,0,5.0,8200.0,41000.0,5.0,10.0,5.0,5.0,1068.0,87.0,295.7471264367816,25730.0,71.0,0.45977011494252873,75.63561643835617,5.2,12264.0,360.0,1.0,1.2253521126760563,0.05747126436781609,27.72638942868247,0.0064186566,0.6
PRV51574,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4444.0,288.4360936093609,1281810.0,1715.0,2.7655265526552655,0.0,0.0,0.0,0.0,0.0,2.5912536443148686,0.0,0.0,0.99972504,100.0
PRV51576,0,5.0,12600.0,63000.0,4.8,10.0,5.0,4.0,1068.0,60.0,579.6666666666666,34780.0,60.0,7.166666666666667,72.31506849315069,6.0,18270.0,2174.0,1.0,1.0,0.08333333333333333,21.736630247268547,0.009568745,1.0
PRV51577,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2100.0,2100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.001991031,0.2
PRV51578,1,122.0,10401.639344262296,1269000.0,6.131147540983607,35.0,117.0,51.0,1050.4918032786886,1378.0,285.86357039187226,393920.0,1168.0,2.169811320754717,73.07907028969234,5.270491803278689,16649.262295081968,1694.1803278688524,1.0427350427350428,1.1797945205479452,0.08853410740203194,36.38672577272909,0.9993198,99.9
PRV51579,0,18.0,13111.111111111111,236000.0,4.666666666666667,14.0,17.0,12.0,1068.0,54.0,216.2962962962963,11680.0,50.0,5.0,80.22085235920852,6.0,21805.0,1850.5555555555557,1.0588235294117647,1.08,0.3333333333333333,60.61643835616438,0.31834567,31.8
PRV51580,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,570.0,1710.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0010875558,0.1
PRV51582,0,1.0,12000.0,12000.0,6.0,6.0,1.0,1.0,1068.0,3.0,790.0,2370.0,3.0,0.0,99.15068493150685,6.0,12480.0,290.0,1.0,1.0,0.3333333333333333,15.189873417721518,0.000102518214,0.0
PRV51583,0,2.0,7500.0,15000.0,3.5,6.0,2.0,2.0,1068.0,45.0,387.3333333333333,17430.0,44.0,2.0,48.95068493150685,6.5,7500.0,1440.0,1.0,1.0227272727272727,0.044444444444444446,19.3631669535284,0.011046179,1.1
PRV51584,1,13.0,12230.76923076923,159000.0,6.0,35.0,13.0,9.0,1068.0,69.0,187.3913043478261,12930.0,65.0,5.36231884057971,78.37344573234984,5.153846153846154,17297.69230769231,912.3076923076923,1.0,1.0615384615384615,0.18840579710144928,65.26860610387293,0.99361163,99.4
PRV51585,0,4.0,19250.0,77000.0,4.0,8.0,4.0,3.0,1068.0,2.0,40.0,80.0,2.0,0.0,66.33698630136986,4.0,25050.0,1720.0,1.0,1.0,2.0,481.25,0.0034899304,0.3
PRV51586,1,6.0,12000.0,72000.0,7.833333333333333,27.0,6.0,5.0,1068.0,2.0,255.0,510.0,2.0,0.0,74.79954337899544,5.333333333333333,15351.666666666666,1668.3333333333333,1.0,1.0,3.0,47.05882352941177,0.9902957,99.0
PRV51587,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,300.0,1500.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.015692398,1.6
PRV51588,0,3.0,19333.333333333332,58000.0,5.0,10.0,2.0,1.0,1068.0,7.0,61.42857142857143,430.0,7.0,0.0,72.02100456621004,8.333333333333334,60333.333333333336,4510.0,1.5,1.0,0.42857142857142855,314.7286821705426,0.009477406,0.9
PRV51590,1,81.0,9641.975308641975,781000.0,5.432098765432099,35.0,79.0,1.0,1041.6296296296296,3.0,126.66666666666667,380.0,3.0,0.0,75.77683071199053,5.185185185185185,15074.938271604939,1497.9012345679012,1.0253164556962024,1.0,27.0,76.12085769980506,0.7178324,71.8
PRV51592,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,30.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0026141864,0.3
PRV51593,1,12.0,11583.333333333334,139000.0,8.833333333333334,20.0,12.0,11.0,1068.0,42.0,261.9047619047619,11000.0,42.0,2.380952380952381,73.04246575342465,5.75,18790.833333333332,2050.0,1.0,1.0,0.2857142857142857,44.22727272727273,0.8954222,89.5
PRV51595,0,1.0,5000.0,5000.0,3.0,3.0,1.0,1.0,1068.0,23.0,420.0,9660.0,21.0,0.43478260869565216,87.8958904109589,6.0,5000.0,2850.0,1.0,1.0952380952380953,0.043478260869565216,11.904761904761905,0.046218183,4.6
PRV51596,0,3.0,10666.666666666666,32000.0,9.333333333333334,11.0,3.0,3.0,1068.0,47.0,209.14893617021278,9830.0,47.0,5.957446808510638,77.35890410958905,7.333333333333333,19803.333333333332,10640.0,1.0,1.0,0.06382978723404255,51.000339097999316,0.004969127,0.5
PRV51598,0,61.0,11114.754098360656,678000.0,6.147540983606557,34.0,61.0,52.0,1050.4918032786886,361.0,281.2465373961219,101530.0,340.0,3.102493074792244,75.02730743319111,5.377049180327869,19813.77049180328,1663.7704918032787,1.0,1.061764705882353,0.16897506925207756,39.51961222799367,0.42812476,42.8
PRV51599,0,3.0,5333.333333333333,16000.0,8.0,14.0,3.0,2.0,1068.0,2.0,105.0,210.0,2.0,0.0,77.1917808219178,7.0,24000.0,150.0,1.0,1.0,1.5,50.79365079365079,0.0012816009,0.1
PRV51600,0,3.0,3000.0,9000.0,3.3333333333333335,5.0,3.0,3.0,1068.0,106.0,255.18867924528303,27050.0,100.0,5.188679245283019,78.85844748858447,4.0,4666.666666666667,840.0,1.0,1.06,0.02830188679245283,11.756007393715342,0.0013941734,0.1
PRV51601,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,263.57142857142856,3690.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02150659,2.2
PRV51602,0,12.0,6000.0,72000.0,5.0,14.0,12.0,9.0,1068.0,27.0,202.96296296296296,5480.0,26.0,0.0,77.64269406392694,6.416666666666667,12699.166666666666,1825.8333333333333,1.0,1.0384615384615385,0.4444444444444444,29.56204379562044,0.06152418,6.2
PRV51604,1,50.0,12340.0,617000.0,7.04,35.0,44.0,2.0,1046.64,279.0,288.5663082437276,80510.0,222.0,4.623655913978495,75.16268493150685,5.44,21821.4,1375.8,1.1363636363636365,1.2567567567567568,0.17921146953405018,42.76313501428395,0.9906596,99.1
PRV51605,0,5.0,5400.0,27000.0,4.2,11.0,5.0,4.0,1068.0,67.0,298.35820895522386,19990.0,65.0,2.6865671641791047,79.78630136986301,4.8,7672.0,5042.0,1.0,1.0307692307692307,0.07462686567164178,18.099049524762382,0.00582217,0.6
PRV51606,0,10.0,5700.0,57000.0,5.0,13.0,10.0,7.0,1068.0,36.0,252.77777777777777,9100.0,35.0,0.0,69.4895890410959,4.9,14744.0,1033.0,1.0,1.0285714285714285,0.2777777777777778,22.54945054945055,0.013292861,1.3
PRV51607,0,1.0,14000.0,14000.0,9.0,9.0,1.0,1.0,0.0,14.0,100.71428571428571,1410.0,14.0,4.285714285714286,54.95068493150685,10.0,46000.0,510.0,1.0,1.0,0.07142857142857142,139.00709219858157,0.0027559837,0.3
PRV51608,0,9.0,7888.888888888889,71000.0,5.333333333333333,22.0,9.0,5.0,1068.0,28.0,255.0,7140.0,28.0,10.0,74.62587519025875,5.222222222222222,12998.888888888889,4703.333333333333,1.0,1.0,0.32142857142857145,30.93681917211329,0.034771487,3.5
PRV51609,0,12.0,8500.0,102000.0,10.75,35.0,12.0,9.0,979.0,63.0,139.52380952380952,8790.0,59.0,2.0634920634920637,73.7027397260274,5.666666666666667,17621.666666666668,2704.1666666666665,1.0,1.0677966101694916,0.19047619047619047,60.92150170648464,0.051186014,5.1
PRV51610,0,3.0,14333.333333333334,43000.0,9.333333333333334,21.0,3.0,3.0,1068.0,3.0,50.0,150.0,3.0,0.0,80.6365296803653,6.333333333333333,20700.0,5230.0,1.0,1.0,1.0,286.6666666666667,0.15821266,15.8
PRV51611,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,347.5,2780.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0067554563,0.7
PRV51612,0,6.0,11000.0,66000.0,12.0,35.0,6.0,4.0,1068.0,7.0,110.0,770.0,7.0,0.0,78.67762557077626,4.333333333333333,22956.666666666668,4313.333333333333,1.0,1.0,0.8571428571428571,100.0,0.19082329,19.1
PRV51613,0,4.0,4500.0,18000.0,5.25,12.0,4.0,3.0,1068.0,17.0,144.11764705882354,2450.0,17.0,0.0,68.9013698630137,6.25,13662.5,6872.5,1.0,1.0,0.23529411764705882,31.224489795918366,0.0081580235,0.8
PRV51614,1,148.0,9770.27027027027,1446000.0,4.756756756756757,19.0,129.0,1.0,1046.3513513513512,120.0,217.91666666666666,26150.0,114.0,4.583333333333333,75.64626064420585,5.4391891891891895,18111.216216216217,1800.1351351351352,1.1472868217054264,1.0526315789473684,1.2333333333333334,44.8348922536303,0.99684346,99.7
PRV51616,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,235.3846153846154,6120.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0033910642,0.3
PRV51617,0,11.0,9909.09090909091,109000.0,9.181818181818182,35.0,11.0,5.0,1068.0,11.0,206.36363636363637,2270.0,11.0,0.0,82.56413449564134,4.545454545454546,25247.272727272728,1046.3636363636363,1.0,1.0,1.0,48.01762114537445,0.01014323,1.0
PRV51618,0,1.0,2000.0,2000.0,2.0,2.0,1.0,1.0,1068.0,0.0,0.0,0.0,0.0,0.0,66.46301369863014,0.0,2000.0,100.0,1.0,0.0,0.0,0.0,0.0015268662,0.2
PRV51619,0,8.0,9375.0,75000.0,9.875,32.0,7.0,5.0,934.5,11.0,286.3636363636364,3150.0,11.0,0.0,76.79246575342466,7.125,32865.0,1288.75,1.1428571428571428,1.0,0.7272727272727273,32.738095238095234,0.05695095,5.7
PRV51620,0,3.0,6666.666666666667,20000.0,4.666666666666667,6.0,3.0,2.0,1068.0,5.0,238.0,1190.0,5.0,0.0,79.88584474885845,7.0,13500.0,14976.666666666666,1.0,1.0,0.6,28.011204481792717,0.0012496059,0.1
PRV51621,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,58.888888888888886,530.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0030433815,0.3
PRV51622,0,9.0,5888.888888888889,53000.0,4.444444444444445,13.0,9.0,6.0,1068.0,94.0,517.9787234042553,48690.0,85.0,0.7446808510638298,73.7248097412481,6.444444444444445,12531.111111111111,1385.5555555555557,1.0,1.1058823529411765,0.09574468085106383,11.368978343716483,0.004633598,0.5
PRV51623,0,7.0,7571.428571428572,53000.0,4.571428571428571,9.0,7.0,6.0,1068.0,14.0,239.28571428571428,3350.0,14.0,0.0,72.08414872798434,5.285714285714286,16030.0,1828.5714285714287,1.0,1.0,0.5,31.64179104477612,0.0107773915,1.1
PRV51624,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,64.0,320.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.019171758,1.9
PRV51625,0,4.0,4750.0,19000.0,2.5,5.0,4.0,3.0,1068.0,3.0,140.0,420.0,3.0,0.0,79.6986301369863,4.75,24425.0,1667.5,1.0,1.0,1.3333333333333333,33.92857142857143,0.00080880546,0.1
PRV51626,0,1.0,35000.0,35000.0,3.0,3.0,1.0,1.0,1068.0,8.0,240.0,1920.0,8.0,0.0,69.54794520547945,4.0,35000.0,0.0,1.0,1.0,0.125,145.83333333333334,0.004379664,0.4
PRV51627,0,3.0,13000.0,39000.0,7.0,9.0,3.0,3.0,1068.0,23.0,254.7826086956522,5860.0,23.0,0.0,73.6337899543379,7.666666666666667,35570.0,16033.333333333334,1.0,1.0,0.13043478260869565,51.02389078498293,0.005034303,0.5
PRV51628,0,2.0,6500.0,13000.0,3.5,6.0,2.0,2.0,1068.0,4.0,80.0,320.0,4.0,0.0,78.42739726027398,7.5,20180.0,4165.0,1.0,1.0,0.5,81.25,0.0007160061,0.1
PRV51629,0,22.0,9681.818181818182,213000.0,6.318181818181818,19.0,20.0,10.0,1019.4545454545455,0.0,0.0,0.0,0.0,0.0,77.72727272727273,5.090909090909091,19333.18181818182,1135.4545454545455,1.1,0.0,0.0,0.0,0.5456355,54.6
PRV51630,0,1.0,0.0,0.0,5.0,5.0,1.0,1.0,1068.0,4.0,465.0,1860.0,4.0,0.0,70.63287671232877,3.0,0.0,950.0,1.0,1.0,0.25,0.0,0.0006965273,0.1
PRV51631,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,250.0,1500.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.019853726,2.0
PRV51632,0,4.0,4750.0,19000.0,4.0,6.0,4.0,4.0,1068.0,22.0,356.8181818181818,7850.0,21.0,3.1818181818181817,76.90753424657535,4.75,6830.0,1160.0,1.0,1.0476190476190477,0.18181818181818182,13.312101910828027,0.110819384,11.1
PRV51634,0,5.0,4200.0,21000.0,4.2,8.0,5.0,5.0,1068.0,114.0,439.3859649122807,50090.0,111.0,2.456140350877193,85.72602739726027,5.6,12628.0,5506.0,1.0,1.027027027027027,0.043859649122807015,9.558794170493112,0.003520411,0.4
PRV51635,0,1.0,24000.0,24000.0,6.0,6.0,1.0,1.0,1068.0,28.0,147.14285714285714,4120.0,28.0,0.0,72.04657534246576,5.0,24000.0,0.0,1.0,1.0,0.03571428571428571,163.10679611650485,0.0009460715,0.1
PRV51636,0,3.0,24333.333333333332,73000.0,10.333333333333334,13.0,3.0,3.0,1068.0,313.0,341.91693290734827,107020.0,186.0,2.3003194888178915,71.35525114155251,6.333333333333333,24506.666666666668,2690.0,1.0,1.6827956989247312,0.009584664536741214,71.16738304366784,0.086208336,8.6
PRV51637,0,7.0,5428.571428571428,38000.0,4.714285714285714,14.0,7.0,5.0,1068.0,27.0,201.4814814814815,5440.0,27.0,3.7037037037037037,81.3522504892368,4.142857142857143,9454.285714285714,958.5714285714286,1.0,1.0,0.25925925925925924,26.943277310924366,0.000817996,0.1
PRV51638,0,2.0,9000.0,18000.0,5.5,8.0,2.0,2.0,1068.0,2.0,1245.0,2490.0,2.0,0.0,50.367123287671234,5.5,12500.0,105.0,1.0,1.0,1.0,7.228915662650603,0.00049985107,0.0
PRV51639,0,12.0,9000.0,108000.0,3.0,4.0,12.0,11.0,1068.0,17.0,265.88235294117646,4520.0,17.0,0.0,74.48812785388128,5.75,13476.666666666666,4855.0,1.0,1.0,0.7058823529411765,33.849557522123895,0.0124352,1.2
PRV51640,0,3.0,5333.333333333333,16000.0,2.6666666666666665,4.0,3.0,2.0,1068.0,4.0,372.5,1490.0,4.0,0.0,79.16438356164383,4.0,5413.333333333333,316.6666666666667,1.0,1.0,0.75,14.317673378076062,0.0007052782,0.1
PRV51641,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,121.42857142857143,1700.0,13.0,6.428571428571429,0.0,0.0,0.0,0.0,0.0,1.0769230769230769,0.0,0.0,0.031598203,3.2
PRV51642,0,1.0,5000.0,5000.0,2.0,2.0,1.0,1.0,0.0,28.0,195.0,5460.0,24.0,4.285714285714286,89.8958904109589,8.0,12600.0,20.0,1.0,1.1666666666666667,0.03571428571428571,25.641025641025642,0.008164172,0.8
PRV51644,0,1.0,7000.0,7000.0,5.0,5.0,1.0,1.0,1068.0,23.0,412.60869565217394,9490.0,23.0,4.782608695652174,81.63835616438357,5.0,10000.0,3650.0,1.0,1.0,0.043478260869565216,16.965226554267648,0.0052362503,0.5
PRV51645,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,56.0,280.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0027471492,0.3
PRV51647,0,6.0,7283.333333333333,43700.0,5.5,14.0,6.0,3.0,1068.0,6.0,206.66666666666666,1240.0,6.0,0.0,76.38584474885845,5.666666666666667,22963.333333333332,2065.0,1.0,1.0,1.0,35.24193548387097,0.003666883,0.4
PRV51650,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,553.75,13290.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0434782608695652,0.0,0.0,0.010505515,1.1
PRV51652,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,275.0,17600.0,49.0,4.21875,0.0,0.0,0.0,0.0,0.0,1.3061224489795917,0.0,0.0,0.16177662,16.2
PRV51653,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,355.4166666666667,8530.0,24.0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.010577907,1.1
PRV51654,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,110.0,220.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.060324747,6.0
PRV51655,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,23.333333333333332,70.0,3.0,13.333333333333334,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.002303597,0.2
PRV51656,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,211.30434782608697,4860.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0052549466,0.5
PRV51657,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,940.0,3760.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0007117097,0.1
PRV51658,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,354.0,1770.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.005275976,0.5
PRV51660,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,60.0,180.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.016549584,1.7
PRV51661,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,355.0,47570.0,89.0,4.253731343283582,0.0,0.0,0.0,0.0,0.0,1.5056179775280898,0.0,0.0,0.3342321,33.4
PRV51664,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,79.0,790.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.009203303,0.9
PRV51665,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,254.0,3810.0,15.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02281566,2.3
PRV51666,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0049545425,0.5
PRV51668,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,237.3684210526316,9020.0,27.0,2.8947368421052633,0.0,0.0,0.0,0.0,0.0,1.4074074074074074,0.0,0.0,0.7928374,79.3
PRV51669,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,277.10526315789474,21060.0,74.0,4.2105263157894735,0.0,0.0,0.0,0.0,0.0,1.027027027027027,0.0,0.0,0.0035114936,0.4
PRV51670,0,1.0,6000.0,6000.0,8.0,8.0,1.0,1.0,1068.0,435.0,268.62068965517244,116850.0,285.0,2.8735632183908044,79.38630136986302,4.0,11000.0,100.0,1.0,1.5263157894736843,0.0022988505747126436,22.336328626444157,0.14889067,14.9
PRV51671,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,217.69230769230768,8490.0,39.0,2.5641025641025643,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0063447813,0.6
PRV51672,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,378.3333333333333,2270.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0037582726,0.4
PRV51673,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,279.672131147541,51180.0,77.0,3.7158469945355193,0.0,0.0,0.0,0.0,0.0,2.3766233766233764,0.0,0.0,0.25420696,25.4
PRV51674,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,350.0,1400.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.005516152,0.6
PRV51675,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,274.64285714285717,7690.0,28.0,3.5714285714285716,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.006587874,0.7
PRV51676,0,3.0,16666.666666666668,50000.0,7.0,13.0,2.0,2.0,1068.0,135.0,310.51851851851853,41920.0,124.0,3.8518518518518516,75.29954337899544,6.0,26566.666666666668,1893.3333333333333,1.5,1.0887096774193548,0.022222222222222223,53.6736641221374,0.08281047,8.3
PRV51678,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,386.969696969697,25540.0,64.0,4.696969696969697,0.0,0.0,0.0,0.0,0.0,1.03125,0.0,0.0,0.01634705,1.6
PRV51679,0,2.0,15000.0,30000.0,10.0,17.0,2.0,2.0,1068.0,36.0,261.6666666666667,9420.0,15.0,1.9444444444444444,88.68356164383562,7.5,15000.0,3475.0,1.0,2.4,0.05555555555555555,57.324840764331206,0.021469275,2.1
PRV51681,0,1.0,51000.0,51000.0,12.0,12.0,1.0,1.0,1068.0,25.0,725.2,18130.0,25.0,0.0,89.81095890410958,9.0,51000.0,100.0,1.0,1.0,0.04,70.3254274682846,0.0018147833,0.2
PRV51682,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,569.375,9110.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0009692181,0.1
PRV51685,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,215.0909090909091,11830.0,40.0,1.4545454545454546,0.0,0.0,0.0,0.0,0.0,1.375,0.0,0.0,0.4688852,46.9
PRV51687,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,253.0,2530.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.06046578,6.0
PRV51688,0,2.0,11000.0,22000.0,3.0,4.0,2.0,1.0,1068.0,7.0,94.28571428571429,660.0,7.0,0.0,76.46986301369863,9.0,15600.0,3625.0,1.0,1.0,0.2857142857142857,116.66666666666666,0.0016724571,0.2
PRV51689,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1700.0,1700.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.001991031,0.2
PRV51690,0,7.0,7428.571428571428,52000.0,8.857142857142858,23.0,7.0,4.0,1068.0,248.0,295.48387096774195,73280.0,214.0,1.3709677419354838,72.69236790606654,4.285714285714286,11557.142857142857,685.7142857142857,1.0,1.158878504672897,0.028225806451612902,25.140361821584527,0.03643168,3.6
PRV51691,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,304.4318181818182,26790.0,49.0,2.0454545454545454,0.0,0.0,0.0,0.0,0.0,1.7959183673469388,0.0,0.0,0.0337109,3.4
PRV51692,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,88.18181818181819,970.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0036429013,0.4
PRV51693,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,186.72566371681415,21100.0,51.0,3.3628318584070795,0.0,0.0,0.0,0.0,0.0,2.215686274509804,0.0,0.0,0.005035237,0.5
PRV51694,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,228.46153846153845,5940.0,21.0,2.6923076923076925,0.0,0.0,0.0,0.0,0.0,1.2380952380952381,0.0,0.0,0.28646156,28.6
PRV51695,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,263.8228438228438,113180.0,177.0,2.9603729603729603,0.0,0.0,0.0,0.0,0.0,2.4237288135593222,0.0,0.0,0.95583904,95.6
PRV51696,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,81.11111111111111,730.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0030433815,0.3
PRV51697,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,342.85714285714283,21600.0,54.0,6.031746031746032,0.0,0.0,0.0,0.0,0.0,1.1666666666666667,0.0,0.0,0.011652933,1.2
